material_id,composition,target
775,Ba1Ag0.2Si1.8,3.2
3240,Ce0.86Tb0.14Ru2,4.51
7830,La2Cu0.99Zn0.01O4.099,29.3
3528,Co28Zr72,3.12
14244,Y1Ba2Cu2.095Al0.095O6.81,83.3
4599,Ga0.05Sn0.95,3.938
4726,Ga2Mo1,9.5
7133,La1.85Sr0.15Cu1O3.987,12.0
1044,Ba2Ca3Cu4F1.4O8.2,97.0
6469,La0.93Yb0.07,3.56
14405,Y1Ba2Cu2.85Zn0.15O7,41.7025
1597,Bi1.8Pb0.2Sr2Ca1Cu1.94Co0.06O8,48.6
3867,Dy0.5Pr0.5Ba2Cu3O6.9,27.8
11236,Ru0.475V0.525,3.12
7067,La1.85Sr0.15Cu0.985Fe0.015O4,5.2
4806,Gd0.7Pr0.3Ba2Cu3O7,39.26666666666667
214,Al25Nb75,17.5
6392,La0.7Pr0.3Ba2Cu3O7,57.1
15308,Y5Rh4Ge10,1.35
12592,Tl0.8Hg0.2Ba2Ca1.95Yb0.05Cu3O9,112.2
15222,Y2Ba4Cu7O14.78,70.0
14076,Y1Ba1.8La0.2Cu3O6.7,44.3
211,Al2.06Cu1,0.65
4138,Er1Ba2Cu3O6.82,92.4
8950,Na1Fe0.925Co0.075As1,10.6
3906,Dy1Ba2Cu2.8Zn0.2O6.95,13.0
8991,Nb0.03Si1V2.97,15.8
14725,Y1Ba2Cu2.9Sn0.1O7.28,90.0
13661,Y0.8Ca0.2Ba2Cu3O6.86,79.0
4033,Er0.85Pr0.15Ba2Cu3O7,82.9
3936,Dy1Ba2Cu3O6.75,94.0
7535,La1Fe1As0.6P0.4F0.1O0.9,27.0
2926,Ca1.9Cu1Cl2O2,15.0
7904,La3Rh2Ge2,3.5
2845,Ca0.84La0.16Fe1As2,34.0
11336,Ru1Sr2Eu1.5Ce0.5Cu2O9.6,33.0
2672,C1Mo0.83Ti0.17,10.2
358,Au16.7Pd16.6Te66.7,4.6
15365,Yb0.9Ca0.1Ba1.6Sr0.4Cu3O6.89,62.1
11075,Re0.05Ta0.95,2.77
4241,Eu0.9Pr0.1Ba2Cu3O6.95,79.45
13369,Y0.6Ca0.4Ba1.5La0.5Cu3O7.01,82.4
3990,Er0.5Ca0.5Sr0.7Ba1.3Cu2.6C0.4O7,80.0
4957,Gd1Ba2Cu3O6.99,92.45
1137,Be22Mo1,2.5275
8382,Mg0.988Fe0.012B2,33.45
5634,Hg1Ba2Cu1O4.025,20.0
3829,Cu3.2Mo6S8,8.05
6495,La0.9795Sm0.0205,1.27
10746,Pd50.745Ru0.255Sb49,1.57
6062,Ir0.58Rh0.36Se2,9.6
8054,Li2Pd0.48Pt2.52B1,3.07
669,Ba0.7Rb0.3Ti2Sb2O1,5.93
8461,Mg1B1.92F0.08,21.0
11858,Sn1,3.974525
12585,Tl0.85Cr0.15Sr2Ca1Cu1.9Ge0.1O7,102.5
13824,Y0.9Ca0.1Ba1.5La0.5Cu3O7.19,57.9
12008,Sr1.7K0.3Cu1C1O5,16.0
7936,La98Lu0.815Tb1.185,1.248
12619,Tl0.9Zn0.1Ba2Ca2Cu3O9,119.0
9279,Nb15Ti75Ta10,6.7
14337,Y1Ba2Cu2.7Zn0.3S0.3O,35.0
8782,Mo5.6Ru0.4Se8,5.69
15161,Y1Sr2Cu2.7Co0.3O6.5,13.0
12041,Sr1Fe1.76Co0.24As2,13.5
13620,Y0.8Ca0.2Ba1.8La0.2Cu3O,80.75
10277,P3Sn4,1.24
11684,Sm1Fe1As0.9P0.1F0.12O0.88,36.35
2908,Ca1.82Na0.18Cu1Cl2O2,27.055
12917,Tl2Ca1Ba2Cu2O,107.0
3524,Co1Zr2,5.352857142857142
841,Ba1Fe1.81Zn0.08Co0.11As2,11.0
10662,Pd17Se15,2.2
5222,Hg0.3La0.7Ba2Ca3Cu3.6Ag0.4O10,121.6
11013,Pt2Y1,2.835
12247,Ta0.85W0.15,1.95
1046,Ba2Ca3Cu4F1.6O8.4,78.0
1426,Bi1.6Pb0.4Sr2Ca2Cu2.8Zn0.2O,92.0
12094,Sr1Pd1.8Rh0.2Ge2,2.92
2065,Bi2Sr2Ca0.55Y0.45Cu1.94Zn0.06O8,11.6
12638,Tl1.62Ba2Ca2.3Cu3O9.92,113.0
14063,Y1Ba1.89La0.11Cu3O6.96,93.6
12522,Tl0.5Pb0.5Sr1.8Yb0.2Ca0.6Mg0.4Cu2O7,101.1
5214,Hg0.06Sn0.94,5.05
11319,Ru0.9Sr2Gd1Cu2.1O8,65.0
12055,Sr1Fe1.86Co0.14As2,7.2
15195,Y1Sr2Cu3O6.92,68.0
13481,Y0.7Ca0.3Ba1.7La0.3Cu3O6.92,82.0
14938,Y1Ba2Cu3O6.87,89.33333333333333
7909,La3Ru1Pd3Ge13,4.8
13674,Y0.8Ca0.2Sr1Ba1Cu2.8B0.2O7,45.0
4331,Eu1Bi1S2F1,4.25
5310,Hg0.75Ti0.25Sr2Ca0.65Y0.35Cu2O,75.0
641,Ba0.6Rb0.4Bi1O3,29.0
948,Ba1K1Bi1O4,23.0
14392,Y1Ba2Cu2.85Ni0.15O6.9,73.0
7678,La1Pt1.5Au0.6B2.4C1.2,11.0
14101,Y1Ba1.925La0.075Cu3O6.9,99.0
5828,Ho1Ba2Cu3O6.96,91.8
13212,W7Re13C1,7.3
7228,La1.8Gd0.2Ba2Ca0.4Cu4.4O10.344,39.0
131,Al0.2Si0.8V3,15.7
8078,Lu0.3Dy0.7Ni2B2C1,2.0
10098,Nd1Fe1As1F0.1O0.9,50.525
8281,Lu5Ir4Si9.9Ge0.1,4.7
725,Ba1.12Sr0.88Cu1.1C0.9O4.9,35.0
5975,In2O3,3.3
13635,Y0.8Ca0.2Ba2Cu2.8Ni0.2O6.77,64.0
2345,Bi2Sr2Ca1Cu2O8.16,89.125
1263,Bi0.7Sb0.3,4.14
13324,Y0.5Pr0.5Ba2Cu3O,21.9
7487,La1Fe0.8Ru0.2As1F0.11O0.89,19.7
7679,La1Pt1.5Au0.6B2C1,10.2
6167,Ir1.05Nb0.95,4.75
11931,Sr0.6Ca0.333Cu1O2.15,82.0
5726,Hg2Ba0.6Sr1.4Y0.8Ca0.2Cu2O8,60.0
6770,La1.75Er0.25Ba2Ca0.5Cu4.5O10.662,66.0
12885,Tl2Ba2Ca2Cu3O,119.82857142857142
4553,Fe1Te0.65Se0.35,15.0
3751,Cu0.844Sb0.156,0.067
12680,Tl1Ba2Ca0.65Y0.35Cu2O7,102.0
15079,Y1Ni1Cu1B2C1,10.1
2530,Bi4Sr4Ca1.9Tm0.1Cu4O16.28,83.9
13701,Y0.8Pr0.2Ba2Cu3O6.75,41.5
4539,Fe1Sr2Eu1Cu2O7.51,22.0
13907,Y0.9Pr0.1Ni2B2C1,11.2
15217,Y2Ba4Cu7O14.38,50.0
6769,La1.75Ca1.25Cu2O6,51.0
14792,Y1Ba2Cu3.99Zn0.01O8,73.3
8446,Mg1B1.834C0.166,32.0
13593,Y0.88Pr0.1Ca0.02Ba2Cu3O7,87.0
726,Ba1.1Sr0.9Cu1.1C0.9O4.9,26.0
12073,Sr1Ga0.5Si1.5,3.5
10024,Nd1Ba2Cu2.9Zn0.1O7,25.0
8628,Mo0.55Pt0.05Re0.425,11.25
2297,Bi2Sr2Ca1Cu1.96Fe0.04O8,65.7
1815,Bi2.1Sr1.93Ca0.82Gd0.15Cu2O8,60.9
8093,Lu0.5Pr0.5Ba2Cu3O7,33.0
13810,Y0.985Ca0.015Ba2Cu3O6.98,89.9
5434,Hg0.8Sb0.1Pb0.1Ba2Ca2Cu3O8,129.0
13900,Y0.9Pr0.1Ba2Cu3O6.95,84.2
13528,Y0.7Pr0.3Sr2Cu2.7Mo0.3O7,29.7
14184,Y1Ba1Sr1Cu2.8Sn0.2O7.12,49.8
2568,C0.3Ba2Ca4Cu5.7O10.66,115.7
12240,Ta0.6Mo0.4C1,8.67
804,Ba1Fe1.2Ru0.8As2,5.02
4682,Ga1P1,8.25
10613,Pd0.05Ti0.95,4.64
10173,Ni27Zr73,3.1
2036,Bi2Sr1.9Cu2.1O,7.5
15324,Yb0.5Pr0.5Ba2Cu3O6.9,34.8
3282,Ce1Bi1S2F0.7O0.35,4.0
11130,Re6Zr1,7.050000000000001
9312,Nb1Os1,2.86
1478,Bi1.6Pb0.6Sr2Ca1Cu2O8,91.0
1223,Bi0.3Pb0.2La1.5Sr1Cu2O5.94,24.0
566,Ba0.59K0.41Bi1O2.96,20.4
7537,La1Fe1As0.75P0.25F0.05O0.95,22.38
7842,La2Cu1O4.04,30.0
10121,Nd1Sr1.65Ba0.35Cu2.8Mo0.2O,26.0
3553,Cr0.071Nb0.929,6.95
2172,Bi2Sr2Ca0.7Yb0.3Cu2O8,89.0
1381,Bi1.6Pb0.3W0.1Sr2Ca2Cu3O,108.0
8992,Nb0.03Tc0.97,12.8
8205,Lu1Os3B2,4.655
13059,V0.75Ge0.15Al0.1,11.7
7797,La2.916Pr0.084Tl1,7.7
7452,La1Bi1S1Se1F0.5O0.5,3.78
1897,Bi2Pr0.4Ca2.6Cu2O8,37.5
12226,Ta0.24V0.76,3.58
1173,Bi0.055Sn0.945,3.94
4456,Fe1.02Te0.5Se0.5,13.6
814,Ba1Fe1.66Zn0.12Co0.22As2,4.6
11114,Re16Zr84,3.32
6627,La1.3Ba1.5Ca0.2Cu3O6.94,52.0
3112,Ca4Al2Fe2P2O5.8,17.0
13439,Y0.75Ca0.25Ba1.9Nd0.1Cu3O,80.1
9883,Nd1.4Cu1O4,27.85
13594,Y0.88Tb0.12Ba2Cu3O7,92.1
6369,La0.6Pr0.6Ba1Ca1Cu3O7,28.0
3927,Dy1Ba2Cu2.9Ga0.1O6.7,68.0
12452,Tl0.4Rb0.4Fe2Se2,31.35
12689,Tl1Ba2Ca0.9Nd0.1Cu2O7,90.8
7170,La1.87Ba0.13Cu0.99Ga0.01O4,4.5
12369,Ti0.615V0.385,7.07
5487,Hg0.9Re0.1Ba2Cu1O4.35,90.5
11367,Ru28Zr72,3.76
2439,Bi3.95Cu0.05S3O4,2.5949999999999998
12671,Tl1Ba1.75Eu1.75Ce0.5Cu2O9,32.75
15266,Y2Ir3Si5,3.005
2995,Ca1Ba1Nd1Cu3O7,46.0
12421,Tl0.1Hg0.9Ba2Ca2Cu3O8,134.0
5050,Ge2Sc1,1.3
5815,Ho1Ba2Cu2.775Fe0.225O7,64.0
3247,Ce0.8Tb0.2Ru2,2.56
233,As0.15Bi0.15Nb3Sn0.7,18.07
11679,Sm1Fe1As0.77P0.23H0.11O0.89,28.0
5429,Hg0.8Re0.2Ba2Ca2Cu3O8,133.12
1655,Bi1.95Sr1.65La0.4Cu1O6.311,35.5
10014,Nd1Ba2Cu2.95Ni0.05O,85.0
10008,Nd1Ba2Cu2.91Ga0.09O7,50.1
11751,Sn0.32Pb0.48In0.2Te1,3.35
4302,Eu1Ba2Cu2.8Co0.2O6.98,55.3
6185,Ir1Zr3,2.13
4938,Gd1Ba2Cu2.9Fe0.1O,75.3
10257,Os1Ta1,1.95
9150,Nb0.75Al0.225Ga0.025,19.1
3412,Ce1Os3B2,3.5
12259,Ta1Pt1Si1,3.54
10629,Pd0.2Ti0.8,4.71
6356,La0.5Y0.5Fe1As1O0.6,39.3
7601,La1Ir1P1,5.3
4493,Fe1Se0.1Te0.9,10.033333333333333
5541,Hg1Ba2Ca0.86Sr0.14Cu2O6,118.0
11093,Re0.6V0.4,2.2
1306,Bi1.4Pb0.5Sb0.1Sr2Ca2Cu3O,109.0
3794,Cu1Ir1.4Pt0.6Se4,1.64
1407,Bi1.6Pb0.4Sr2Ca1.5Sm0.5Cu3O,28.0
8567,Mo0.1Nb0.9,6.55
5043,Ge1V3H0.033,5.83
14526,Y1Ba2Cu2.94Mo0.06O,63.0
4094,Er1Ba2Cu2.85Co0.15O7,88.5
12771,Tl1Sr2Ca0.65Ce0.35Cu2O7,60.0
10686,Pd2.8Se1,2.3
14873,Y1Ba2Cu3O6.38,15.540000000000001
11026,Rb0.1W1O2.9F0.1,3.6
8770,Mo3Sb7,2.9699999999999998
2363,Bi2Sr2Ca1Cu2O8.23,78.0
8719,Mo1.905Hf0.095B1C1,5.0
3303,Ce1Co0.95Ni0.05In5,1.86
8965,Na1Fe0.98Co0.02As1,18.8
8745,Mo1Sr2Eu1.5Ce1Cu2O10,23.0
5554,Hg1Ba2Ca1Cu2O6.1,92.5
1595,Bi1.8Pb0.2Sr2Ca1Cu1.92Co0.08O8,43.0
9454,Nb3Al0.66Ge0.34,20.4
4933,Gd1Ba2Cu2.97Mn0.03O,87.69
6451,La0.8Y0.2Ni1C2,1.26
12001,Sr1.5K0.5Cu1C1O5,20.0
13095,V2.778La0.222Ga1,7.8
8938,Na0.75Co0.9995Ga0.0005H2.6O3.3,4.38
15394,Yb1Ba2Cu2.96Zn0.04O7,73.9
10339,Pb0.5Cu0.5Sr0.8La1.2Cu1O5.25,25.2
9571,Nb3Sb1,2.2
4861,Gd1.5Ce0.5Sr2Nb1Cu2O10,28.0
6552,La0.9Sr0.1Ni1As1O1,3.7
1906,Bi2S2F0.1O0.9,3.675
3056,Ca1La1Ba1Cu2.8P0.2O7,90.0
6748,La1.736Nd0.117Ca0.138Ba0.012Cu1O4,29.4
6045,Ir0.43Rh0.52Te2,2.82
11020,Rb0.18W1O3,4.24
9978,Nd1Ba1.65La0.35O6.69,36.5
6717,La1.67Sr0.33Cu1O4,37.0
2797,Ca0.4Ba1.35La1.25Cu3O7.08,68.6
4772,Gd0.62Ba1.62Cu3O7,34.8
3042,Ca1Fe2As2,11.8
15313,YBa1.5Sr0.5Cu3O,90.0
10165,Ni1Ta2,0.9
13476,Y0.7Ca0.15Pr0.15Ba2Cu3O6.95,77.6
11409,Sb2Yb1,1.3
4363,Eu2.17Ce0.5Sr1.33Cu2.5Fe0.5O9.23,25.7
12778,Tl1Sr2Ca0.7Y0.3Cu2O6.84,87.0
3725,Cu0.75Ce0.25Sr2Y1.3Ce0.7Cu2O8.91,10.0
2044,Bi2Sr1Ca2Cu2O8.229,76.4
6394,La0.7Pr0.3Pb3,0.37
6432,La0.8Pr0.2Ba2Cu3O7,40.15
13107,V2.7Zr0.3Si1,13.2
15472,Zr1Pd2Al1,3.4
3957,Dy1Rh0.8Ir3.2B4,1.17
14455,Y1Ba2Cu2.8Zn0.2O6.88,54.7
1701,Bi12S11O18,4.0
4630,Ga0.2V0.8,12.5
9740,Nd0.65Pr0.35Ba1Ca1Cu3O7,10.0
7698,La1Pt4Ge12,8.253333333333332
2033,Bi2Sr1.9Ca1.1Cu2O8.181,71.8
10882,Pr1.86Ce0.14Cu1O4,20.925
10382,Pb0.63Cu2.27Sr1.79Ca0.21Y0.79Ca0.21O,34.5
13773,Y0.95Ca0.05Ba2Cu3O6.94,88.2
3894,Dy1Ba1Sr1Cu3O6.9,77.05
8024,Li1Hf1N1Br1,24.1
6092,Ir0.7Os0.3,0.24835
2656,C1Hf0.25Nb0.75,7.0
8490,Mg1C1Ni2.7Ru0.3,2.8
3228,Ce0.65Pr0.35Ru2,1.25
13832,Y0.9Ca0.1Ba1.9La0.1Cu3O6.95,86.0
7347,La1.96Sr0.04Cu1O4.05,40.0
11342,Ru1Sr2Gd0.9Ca0.1Cu2O8,61.0
2849,Ca0.85Ce0.15Ba1La1Cu3O7.07,52.4
12256,Ta1,4.3769
6266,K0.8Fe1.988Co0.012Se2,11.0
9926,Nd1.85Ce0.15Cu0.985Zn0.015O4,14.0
9933,Nd1.85Ce0.15Cu0.994Ni0.006O4,8.4
6620,La1.3Ba1.37Ca0.33Cu3O,61.0
5816,Ho1Ba2Cu2.775Ni0.225O7,84.0
576,Ba0.5K0.5Fe1.8Cu0.2As2,11.83
1905,Bi2Rh3Se2,0.84
12222,Ta0.15Zr0.85,4.29
10720,Pd2Y0.9Ho0.1Sn1,4.06
1874,Bi2La0.25Eu0.25Ca2.5Cu2O,46.5
13094,V2.754Ti0.246Ga1,13.4
3477,Co0.015Ru0.985,0.32
14830,Y1Ba2Cu3H0.27O6.91,91.1
3441,Ce1Rh0.4Co0.6In5,1.43
9488,Nb3Al0.95Ge0.05,20.0
9098,Nb0.625Pt0.375,3.73
5675,Hg1Ba2Cu1O4.3,81.0
1735,Bi1Pb1Sr2Y0.65Ca0.35Cu2O8,76.0
11913,Sr0.4K0.6Bi1O3,11.421666666666667
3910,Dy1Ba2Cu2.94Fe0.06O6.88,78.0
8002,Li1.16Ti1.84O4,8.3
6603,La1.2Ba1.47Ca0.33Cu3O,53.0
5857,Ho1Rh3.72Ru0.28B4,6.42
4044,Er0.8Pr0.1Ca0.1Ba2Cu3O7,77.0
6904,La1.823Ba0.177Cu1O4,25.5
2782,Ca0.46La0.54Ba1.29La0.71Cu3O,76.3
6085,Ir0.75Rh0.25,0.026
14303,Y1Ba2Cu2.775Zn0.225O7,29.7
15034,Y1La1.4Ba3.6Cu6O14.2,64.0
2933,Ca10Pt0.78Fe9.22As18,9.96
10515,Pb1Mo6S7Se1,8.4
13450,Y0.75Dy0.25Ni2B2C1,12.0
6008,Ir0.1Nb0.9,2.3
1626,Bi1.8Pb0.4Sr2Ca2.2Cu3O,107.5
5950,In0.97Pd0.03,4.45
2477,Bi4S2.85Se0.15O4,3.5
14982,Y1Ba2Cu4Li0.125O8,58.0
4690,Ga1Sr2Ca3Cu4O10.8,93.0
5340,Hg0.7Cr0.3Sr2Cu0.97Co0.03O4,46.0
14410,Y1Ba2Cu2.871Co0.129O7,68.0
12286,Tb0.25Er0.75Ni2B2C1,4.9
14884,Y1Ba2Cu3O6.51,45.4
2025,Bi2Sr1.8La2Cu0.96Ni0.04O,12.9
2205,Bi2Sr2Ca0.8Nd0.2Cu2O8.26,89.25
583,Ba0.5K0.5Fe1.9Co0.1As2,30.31
12678,Tl1Ba1Sr1Cu1O5,49.0
13222,Y0.25Eu0.75Ba2Cu4O8,75.0
2928,Ca1.9Na0.1Cu1Cl2O2,15.666666666666666
13649,Y0.8Ca0.2Ba2Cu3O6.41,32.4
2989,Ca1Ba1La0.8Eu0.2Cu3O7,69.0
15059,Y1Ni1.86Fe0.14B2C1,6.2
45,Ag1.2Mo4.8S6,8.9
2273,Bi2Sr2Ca1Cu1.6Li0.4O,91.3
15417,Yb1Rh1.4Sn4.6,8.6
12758,Tl1Sr2Ba2Cu2C2.7N0.3O7,49.0
4734,Ga41Mo8,9.7
5100,H0.6Y1Ba2Cu3O,37.6
13865,Y0.9Ca0.1Ba2Cu3O7,81.8
11815,Sn0.8In0.2Te1,3.035
14706,Y1Ba2Cu2.9Fe0.1O6.929,71.0
5204,Hf1V2H1.6,2.2
10845,Pr1.82Ce0.18Cu1O,13.0
569,Ba0.5K0.5Bi1O3,19.664285714285715
6965,La1.845Sr0.155Cu0.995Ga0.005O,32.0
14571,Y1Ba2Cu2.95Co0.05O,87.43333333333334
12233,Ta0.462Ti0.538,9.05
2073,Bi2Sr2Ca0.59Gd0.41Cu2O,63.1
7103,La1.85Sr0.15Cu0.995Co0.005O4,32.585
37,Ag0.875Ga0.125,0.019
13416,Y0.6Pr0.4Ba2Cu3O6.98,44.099999999999994
14751,Y1Ba2Cu3.8Ni0.2O8,21.0
2681,C1Nb0.1Zr0.9,4.2
14047,Y1Ba1.85Cu2.85Co0.15O6.94,55.0
13715,Y0.8Pr0.2Ba2Cu3O7.4,59.8
2348,Bi2Sr2Ca1Cu2O8.194,92.0
6708,La1.65Nd0.2Ca0.122Ba0.028Cu1O4,27.1
1883,Bi2Nd0.5Ca2.5Cu2O,43.5
14777,Y1Ba2Cu3.96Zn0.06O8,50.1
1296,Bi1.35Pb0.85Sr1.4La0.45Cu1O6,27.0
6485,La0.95Y0.05Fe0.995Mn0.005As1F0.11O0.89,18.6
3301,Ce1Co0.8Ru0.2In5,2.18
12773,Tl1Sr2Ca0.6Gd0.4Cu2O7,65.0
13265,Y0.4Cu0.6Ba1.3La0.7Cu3O7,82.0
8268,Lu5Ir2Rh2Si10,5.45
12692,Tl1Ba2Ca1.7Na0.3Cu3O9,100.31
14263,Y1Ba2Cu2.5Fe0.5O7.413,80.0
11881,Sn99.2In0.4Sb0.4,3.669
1929,Bi2Sr1.3Sm0.7Cu1O6.405,8.0
11302,Ru0.97Sn0.03Sr2Gd1.4Ce0.6Cu2O,35.0
5325,Hg0.7Bi0.3Sr2Ca2Cu3O8.15,110.0
12632,Tl1.5Pb0.5Nd2Sr2Cu2O,37.9
11832,Sn0.961In0.027Te1,1.85
11542,Sm1.27Ba1.73Cu3O7.05,50.05
73,Ag7F2H1O8,1.5
4676,Ga1La3,5.82
9755,Nd0.7Pr0.3Ba1.15Sr0.85Cu3O,29.0
13167,V3Si0.87Ga0.13,13.3
7792,La2.85Ca0.3Ba2.85Cu6O14.252,22.0
7075,La1.85Sr0.15Cu0.9875Zn0.0125O4,22.3
3216,Ce0.2Nd0.8Bi1S2F0.7O0.3,4.31
14550,Y1Ba2Cu2.94Zn0.06O6.83,55.0
8979,Na2Rb0.25Cs0.75C60,9.4
3326,Ce1Co1In4.9976Hg0.0024,2.252
2114,Bi2Sr2Ca0.69Y0.31Cu2O,70.8
8537,Mn0.101Ti0.899,3.0
10120,Nd1Sr1.5Ba0.5Cu2.8Mo0.2O,31.0
9043,Nb0.32Re0.68,4.5
8832,N0.34Re1,4.5
2071,Bi2Sr2Ca0.57Pr0.43Cu2O8,48.0
10927,Pr1Fe1As1O,34.5
15304,Y5Ir4Ge10,2.76
946,Ba1Ir2P2,2.1
4550,Fe1Te0.57Se0.43,15.0
15291,Y3Ba5Cu4Nb1O18,77.3
3993,Er0.5Pr0.5Ba2Cu3O,24.8
12192,Sr2Y1Cu3O7.9,69.0
7263,La1.8Sr0.2Cu0.983Zn0.017O4,19.8
15359,Yb0.96Pr0.04Ba2Cu3O7,91.6
5776,Ho0.75Pr0.25Ba2Cu3O7,67.5
11555,Sm1.45Pr0.05Ce0.5Sr2Cu2Nb1O10,25.2
7044,La1.85Sr0.15Cu0.977Ga0.023O4,0.9
3090,Ca2Cu1Cl2.25O2,31.0
11566,Sm1.7575Gd0.0925Ce0.15Cu1O4,15.0
5372,Hg0.7V0.3Ba2Cu1O3.4,70.0
5621,Hg1Ba2Cu0.98Mg0.02O4,89.0
15049,Y1Ni1.54Pd0.46B2C1,10.3
3705,Cu0.5P0.5Sr2Ca1.9Y0.1Cu3O9.3,84.0
7043,La1.85Sr0.15Cu0.9775Zn0.0225O4,8.0
12929,TlHg1Sr2Ba2Cu2Co3O,61.65
5058,Ge5La1,7.0
12997,Tm1Ni1.96Fe0.04B2C1,7.97
1082,Ba6Ca2Si46,5.2
4399,Fe0.36Ni0.64Zr2,2.04
7533,La1Fe1As0.5P0.5F0.05O0.95,21.2
14168,Y1Ba1.9Pr0.1Cu3O,83.3
106,Al0.12V0.88,1.73
2057,Bi2Sr2Ca0.47Pr0.53Cu2O,30.8
11946,Sr0.84Nd0.16Cu1O2.01,40.0
8996,Nb0.05Re0.75Ta0.2,9.8
198,Al1Sr2Ca1.4Y0.6Cu3O9.1,14.0
1736,Bi1Pb1Sr2Y0.6Ca0.4Cu2O8,83.0
4226,Eu0.7Pr0.3Ba2Cu3O6.66,41.0
5772,Ho0.6Dy0.4Ni2B2C1,5.9799999999999995
11869,Sn1Mo6Se8,3.4
6530,La0.99Pr0.01,5.265000000000001
14119,Y1Ba1.95Na0.05Cu3O,90.7
15000,Y1CaBa2Cu3NiO6.89,91.0
11525,Sm0.9La0.9Sr0.2Cu1O4,34.0
10539,Pb1Tl0.12,6.88
1100,Ba8Si40Al6,5.6
10136,Nd2Cu1F0.5O4,18.0
7227,La1.8Er0.2Ba2Ca0.4Cu4.4O10.371,40.0
14596,Y1Ba2Cu2.95Zn0.05O6.69,25.0
2288,Bi2Sr2Ca1Cu1.92Co0.08I0.94O,34.9
14586,Y1Ba2Cu2.95Ni0.05O,86.8
1189,Bi0.15In0.15Nb3Sn0.7,18.01
9574,Nb3Si0.25Sn0.75,16.4
14993,Y1Ba2Cu4O8.045,81.4
7021,La1.85Sr0.15Cu0.88Zn0.12O,35.2
15114,Y1Re0.1Ba2Cu2.9O7.09,91.0
3239,Ce0.85Yb0.15Co1In5,1.19
6307,La0.15Ce0.85Ru2,5.872
13998,Y1Ba1.5Sr0.5Cu3O6.91,86.3
2958,Ca1Al0.3Ga0.7Si1,3.0
7506,La1Fe0.985Zn0.015As1O0.85,6.01
7741,La1Tl1.5Pb1.5,1.75
5847,Ho1Os1.2Sn2.5,1.4
8505,Mg1C1Ni2.98Ru0.02,6.51
2179,Bi2Sr2Ca0.85Y0.15Cu1.94Zn0.06O8,59.5
2370,Bi2Sr2Ca1Cu2O8.25,83.06666666666666
10431,Pb0.7Hg0.3Sr4Cu2C1O10,68.0
8293,Mg0.4Ti0.6B2,37.6
13955,Y1.8V0.2C2.9,11.5
4283,Eu1Ba1.2Pr0.3Sr0.5Cu3O6.89,32.0
2513,Bi4Sr3Ca3Cu3.975Cr0.025O,78.0
7355,La1.9Ba0.1Cu0.99Ni0.01O4,17.0
13190,V75Si12.5Ge12.5,8.58
12897,Tl2Ba2Cu1O5.929,70.0
10615,Pd0.07Ti0.93,3.26
1289,Bi1.2Pb0.8Sr2Ca1Cu2O8,93.0
11641,Sm1Fe0.64Ru0.36As1F0.15O0.85,15.9
10115,Nd1Pt4Ge12,0.7
459,B2Nb0.3,6.1
5336,Hg0.7Cr0.3Sr2Cu0.95Zn0.05O4,51.0
11732,Sm1Sr2Ta0.8Sn0.2O8,30.0
2630,C1.35Ru0.1Y0.9,11.2
13684,Y0.8Na0.2Ba2Cu3O,89.5
362,Au1Ga40Mo8,9.4
2178,Bi2Sr2Ca0.85Pr0.15Cu2O8,68.35
5104,H0.827Pd1,1.449
2108,Bi2Sr2Ca0.68Gd0.32Cu2O,78.0
3231,Ce0.6Nd0.4F0.7Bi1S2O0.7,3.25
3209,Ce0.147Ru0.853,3.6
13489,Y0.7Ca0.3Ba2Cu2.7Co0.3O6.78,59.0
12737,Tl1Sr1.5Yb0.5Ca1Cu2O7,84.0
14031,Y1Ba1.75Sr0.25Cu3O6.928,89.6
14220,Y1Ba2.88Pr0.12Cu3O7,88.2
10603,Pb7Bi3,9.05
13042,V0.736Sb0.037Al0.227,6.4
2948,Ca10Pt4.2Fe9.8As18,30.0
11864,Sn18.43Er4.57Rh6,0.97
7922,La5.8Y0.4Ca0.8Ba3.1Cu7O16.548,74.0
9539,Nb3Rh0.1Au0.9,10.8
15159,Y1Sr2Cu2.75W0.25O6.9,33.0
5042,Ge1V3,6.859999999999999
11940,Sr0.7Ca0.3Ti1O3,0.525
3251,Ce0.925La0.075Co1In5,1.31
2383,Bi2Sr2Ca1Cu2Zn0.01C0.32H0.16N0.08O,68.3
9946,Nd1.85Ce0.15Cu0.999Co0.001O4,15.5
8673,Mo0.865Re0.135,6.1
10877,Pr1.85Ce0.15Cu1O4.175,16.25
12893,Tl2Ba2Ca5Cu6O16,120.0
4457,Fe1.02Te0.85Se0.15,12.7
10475,Pb0.9Cd0.1Sr2Y0.5Ca0.5Cu2O,18.0
11803,Sn0.85Ag0.15Te1,2.15
2509,Bi4Sr3Ca3Cu3.95Cr0.05O,76.0
10425,Pb0.75Sr2Ca0.5Y0.5Cu2.25O7,45.0
1400,Bi1.6Pb0.4Sr1.98K0.02Ca2Cu3F0.8O0.20,106.6
12995,Tm1Ni1.94Co0.12B2C1,5.9
6973,La1.84Sr0.16Cu0.975Ni0.025O4,15.0
3489,Co0.03In0.97,3.95
2898,Ca1.76Na0.24Cu1Cl2O2,26.9
5095,H0.61Nb0.76Pd0.24,3.38
3955,Dy1Ni2B2C1,5.42076923076923
3252,Ce0.93Gd0.07Ru2,3.38
