material_id,composition,target_pred_n0,target_target
7554,La1Fe1As1F0.11O0.89,23.417091369628906,26.346666
15293,Y3Dy2Os4Ge10,3.213529586791992,4.8
1350,Bi1.5Pb0.2Sr2Ca2Cu2Zn0.2O,99.97805786132812,82.3
8514,Mg1C1Ni3,3.686084747314453,6.91125
10271,P1Rh1,4.711551666259766,1.22
8738,Mo1Rh1,3.5513668060302734,1.97
8925,Na0.5Nb1S2,4.37745475769043,1.3
7041,La1.85Sr0.15Cu0.976Co0.024O4,19.821306228637695,4.4
14925,Y1Ba2Cu3O6.82,79.5650634765625,88.65
8365,Mg0.95Li0.05B2,35.504722595214844,38.25
6702,La1.64Nd0.2Ba0.16Cu1O4,16.720827102661133,12.0
1653,Bi1.95Sr1.65La0.4Cu1O6.28,20.55582046508789,32.6
10547,Pb2Cu0.9La1.1Cu2O6.24,13.349081039428711,31.3
3574,Cr0.4Re0.6,2.229860305786133,2.15
12097,Sr1Pd1.94Co0.06Ge2,3.4281654357910156,2.58
2922,Ca1.8K0.2Cu1Cl2O2,22.963878631591797,24.0
448,B2.75Be1,3.8255348205566406,0.755
6538,La0.9Ca0.1Fe1P1O1,6.646265029907227,5.67
2134,Bi2Sr2Ca0.6Y0.4Cu2O8.36,61.90815353393555,76.0
14245,Y1Ba2Cu2.1Ti0.9O,93.25884246826172,83.5
5735,Hg2Ba2Y0.7Ca0.3Cu2O8,34.17620849609375,58.0
8687,Mo0.94Fe0.06Ga4,6.112630844116211,2.6
10372,Pb0.5V0.5Sr2Ca0.5Er0.5Cu2O,48.36006164550781,22.3
12847,Tl2Ba2Ca0.8Y0.2Cu1.88Co0.12O8,51.22834014892578,45.1
13829,Y0.9Ca0.1Ba1.8La0.2Cu3O6.97,80.80091857910156,87.0
10912,Pr1Fe0.9Co0.1As0.8P0.2O1,13.011341094970703,10.9
3743,Cu0.7Zn0.3Ir2S4,3.7701568603515625,2.95
731,Ba1.34Eu2Ce0.66Cu3O9.02,34.48358154296875,25.0
5237,Hg0.5Au0.5Ba2Ca2Cu3O,121.1300048828125,100.0
2216,Bi2Sr2Ca0.8Y0.2Cu1.98Zn0.02O8,79.76686096191406,77.6
13232,Y0.2Lu0.8Ir4B4,3.190195083618164,3.04
14760,Y1Ba2Cu3.92Mn0.08O8,60.39824676513672,41.6
12989,Tm1Ni1.84Fe0.16B2C1,5.549797058105469,3.99
14299,Y1Ba2Cu2.775Co0.225O6.99,42.422210693359375,58.0
11741,Sn0.057V0.943,3.3613548278808594,1.6
3675,Cu0.1Ir1Te2,2.4669628143310547,2.41
3125,Ca7.65Nd2.35Pt3Fe10As18,26.586286544799805,18.9
8194,Lu1Ni1B0.8C1,2.245004653930664,2.6
9541,Nb3Rh0.3Au0.7,8.078214645385742,9.5
14298,Y1Ba2Cu2.76Zn0.24O7,31.67485809326172,17.216667
3468,Ce2Ni3Ge5,0.4341773986816406,0.22
14916,Y1Ba2Cu3O6.76,76.16958618164062,77.0075
1027,Ba2Ca2.4Mg0.6Cu5O12,113.96377563476562,116.8
10044,Nd1Ba2Cu3O7.04,79.57818603515625,82.5
11295,Ru0.95Sn0.05Sr2Gd1Cu2O8,33.690460205078125,30.0
1444,Bi1.6Pb0.4Sr2Ca2Cu3O10.15,104.50607299804688,97.0
413,B12Zr1,4.925533294677734,5.977143
12967,Tm1Ba2Cu2.925Fe0.075O7,87.68733215332031,89.0
15109,Y1Re0.15Ba2Cu2.85O7.07,85.4398193359375,91.5
10635,Pd0.55Cu0.45H0.7,17.43101692199707,16.6
6649,La1.55Ca0.15Nd0.3Cu1O4,21.508710861206055,28.0
10476,Pb0.9Cu0.18Mo6S8,8.008310317993164,13.65
8195,Lu1Ni1B0.8C1.2,3.0359973907470703,3.2
2597,C0.69Mo1,7.127080917358398,12.1
2030,Bi2Sr1.95La0.05Cu1O,17.815101623535156,15.0
14942,Y1Ba2Cu3O6.887,82.43682098388672,89.8
7538,La1Fe1As0.75P0.25O1,8.64642333984375,10.3
8041,Li2.6Ti1.9O4,8.783821105957031,11.2
1909,Bi2Sm0.5Ca2.5Cu2O,39.42469787597656,36.5
1305,Bi1.4Cd0.6Sr2Ca1Cu2O,64.86251068115234,34.0
12410,Ti50Nb35Si15,4.924861907958984,5.0
3100,Ca3Al2Fe2P2O5,26.34619140625,16.6
4093,Er1Ba2Cu2.82Zn0.18O6.91,32.056793212890625,50.0
4393,Fe0.1Ni0.9Zr2,3.2063655853271484,2.65
13731,Y0.8Sm0.2Ba2Cu3O7,86.47525024414062,80.0
12838,Tl2Ba2Ca0.75Y0.25Cu1.96Co0.04O8,74.03821563720703,39.9
10506,Pb1Mo6S2Se6,3.525297164916992,4.92
7634,La1Ni1C2,4.289007186889648,2.89
10019,Nd1Ba2Cu2.99Ga0.01O7,93.55445861816406,81.2
9132,Nb0.72Sn0.28,17.41259765625,18.2
12676,Tl1Ba1Sr1Ca1Cu2O7,109.50538635253906,48.0
14766,Y1Ba2Cu3.94Zn0.06O8,29.961502075195312,39.6
1607,Bi1.8Pb0.2Sr2Ca2In0.25Cu3O,99.79739379882812,93.0
10000,Nd1Ba2Cu2.55Ni0.45O7,37.36081314086914,46.0
5499,Hg1,0.23691940307617188,4.1366
8011,Li1Fe0.975Co0.025As1,12.273725509643555,13.4
10291,Pb0.26Bi1.74Sr1.85Ca0.9Cu1.95O,88.44550323486328,68.0
10187,Ni30Zr70,2.5749855041503906,2.58
8460,Mg1B1.92C0.08,35.071502685546875,38.3
11671,Sm1Fe0.9Zn0.1As1F0.2O0.8,16.099889755249023,18.2
6352,La0.5Tm0.5Ba2Cu3O,95.50215148925781,84.0
155,Al0.95Nb3Sb0.5,14.265436172485352,17.81
9249,Nb0.991Ta0.009,7.515754699707031,8.87
2897,Ca1.75Na0.25Cu1Cl2O2,27.53501319885254,26.5
5162,Hf0.915Mo0.085,2.470766067504883,2.13
2333,Bi2Sr2Ca1Cu2I1O8.242,66.23780822753906,53.0
26,Ag0.815Sn0.185,-0.17895126342773438,0.06
7261,La1.8Sr0.2Cu0.97Ni0.03O4,15.186737060546875,13.073334
12056,Sr1Fe1.888Co0.112As2,12.189592361450195,2.0
10038,Nd1Ba2Cu3O6.86,78.32640075683594,78.6
13268,Y0.4Gd0.6Ba2Cu3O7,91.35430145263672,92.0
10222,Os0.058Re0.942,1.8266963958740234,1.93
12019,Sr1Au1Si3,1.4696807861328125,1.65
5433,Hg0.8Sb0.15Pb0.05Ba2Ca2Cu3O8,137.3322296142578,127.0
5225,Hg0.3Pb0.7Sr1La1Cu1O4,13.761650085449219,41.0
14409,Y1Ba2Cu2.868Zn0.132O7,35.55111312866211,19.3
1925,Bi2Sr1.3Ca1.7Cu2O8.19,84.25927734375,76.5
14375,Y1Ba2Cu2.85Ga0.075Ni0.075O7,79.3411865234375,65.0
7185,La1.883Sr0.117Cu1O4,27.92491912841797,31.533333
10135,Nd2Cu1F0.5O3.5,24.063793182373047,17.5
893,Ba1Fe1.908Ni0.092As2,13.43458366394043,18.6
8642,Mo0.65Pt0.05Re0.3,10.313030242919922,8.9
4056,Er0.95Gd0.05Rh4B4,4.675830841064453,7.61
972,Ba1Pb0.75Sb0.25O3,4.433307647705078,2.9
7524,La1Fe0.9Zn0.1As1F0.1O0.9,11.879501342773438,19.9
4940,Gd1Ba2Cu2.9Ga0.1O7,80.03346252441406,62.0
3356,Ce1Fe0.9Co0.1As1F0.1O0.9,22.712350845336914,9.8
13826,Y0.9Ca0.1Ba1.6La6Cu3O7.18,35.030426025390625,43.0
2987,Ca1Ba1La0.6Nd0.4Cu3O7,67.78138732910156,67.0
3058,Ca1La1Ba1Cu2.94Fe0.06O7,31.711997985839844,44.0
4270,Eu1.5Ce0.5Sr2Cu2Nb1O9.955,22.955890655517578,21.0
6228,K0.4Zr1N1Cl1,13.336709976196289,15.2
6349,La0.5Sm0.5Ba1Ca1Cu3O7,61.82062530517578,66.0
10899,Pr1Ba2Cu3O,87.44280242919922,80.0
9948,Nd1.85Ce0.15Cu0.99Fe0.01O4,13.295282363891602,13.0
8956,Na1Fe0.975Co0.025As1,15.586751937866211,21.05
9491,Nb3Al0.967Se0.033,18.177034378051758,18.1
5390,Hg0.85Re0.15Ba1.44Sr0.56Ca2Cu3O8,138.9105682373047,128.7
3206,Ce0.02La0.98,3.763704299926758,2.58
7726,La1Ru4As12,3.137266159057617,10.3
7924,La5Ru2,2.846586227416992,2.35
9087,Nb0.5Ti0.1Sr2Eu1Cu2.4O,39.00468826293945,30.0
4601,Ga0.15Nb3Pb0.15Sn0.7,16.867965698242188,18.11
8193,Lu1Ni1.991Co0.018B2C1,12.53657341003418,15.6
14091,Y1Ba1.8Pr0.2Cu3O,64.13421630859375,67.0
2419,Bi2Sr2Y1.64Ce0.36Cu2O10.22,21.481948852539062,20.0
9169,Nb0.76Fe1.61Se0.96S1.04,21.427597045898438,18.0
11519,Sm0.8Pr0.2Ba2Cu3O6.85,23.14087677001953,26.0
1587,Bi1.8Pb0.2Sr1.8Ca1Nd0.2Cu2O8.2,90.84423828125,86.0
10977,Pr2Ba4Cu7O14.74,70.9483642578125,15.5
13352,Y0.65Pr0.2Ca0.15Ba2Cu3O7,67.13619995117188,39.3
3269,Ce0.9Yb0.1Co1In5,1.0913352966308594,1.78
1123,Be0.99Re0.01,9.146188735961914,9.25
14870,Y1Ba2Cu3O6.36,55.24263000488281,8.3
4337,Eu1Fe1.6As2P0.4,27.533233642578125,23.5
2046,Bi2Sr2.1Y0.1Ca0.8Cu2O8.26,84.5596923828125,96.0
6058,Ir0.55Os0.15Rh0.3,0.4454307556152344,0.095
3345,Ce1Fe0.74Co0.26As1H1,14.472492218017578,10.0
9719,Nb99.861O0.139,7.010692596435547,9.03
2316,Bi2Sr2Ca1Cu1.99Fe0.01O8,81.02246856689453,74.1
7498,La1Fe0.95Zn0.05As1F0.1O0.9,6.392026901245117,25.4
14816,Y1Ba2Cu3F1.65O5.675,62.16377258300781,90.3
9433,Nb2S1C0.85,6.555568695068359,4.68
2569,C0.3Ba2Ca4Cu5.7O10.69,119.77278137207031,116.3
10987,Pt0.113Ru0.887,0.6123542785644531,0.21
10743,Pd50.49V0.51Sb49,0.227142333984375,0.5
8603,Mo0.2W0.8C1,8.019704818725586,10.1
12363,Ti0.588V0.392Fe0.02,4.442972183227539,6.79
6111,Ir0.89Rh0.11,-0.3754692077636719,0.06
6790,La1.75Sr0.25Cu1O4,27.868675231933594,17.85
5472,Hg0.9Au0.1Ba2Ca2Cu3O,138.46951293945312,133.0
5556,Hg1Ba2Ca1Cu2O6.14,107.05973815917969,105.0
2644,C1.5Ti0.3Y0.7,11.902107238769531,12.9
13859,Y0.9Ca0.1Ba2Cu3O6.87,76.07936096191406,85.4
11333,Ru1Sr2Eu1.4Ce0.6Cu2O10,36.121795654296875,40.75
6953,La1.83Sr0.17Cu0.99Ru0.01O4,14.44986343383789,30.55
8470,Mg1B1.9906C0.0094,39.10258865356445,38.5
11618,Sm1Ba2Cu3O6.73,73.70954895019531,44.95
8403,Mg0.9Al0.1B2,32.60623550415039,34.3
4907,Gd1Ba2Cu2.85Fe0.15O,59.72862243652344,58.05
8921,Na0.4H3.6Pb1.14S5.14Ta2O1.8,4.900093078613281,3.7
3462,Ce1Ru2,1.1055374145507812,5.998273
5922,In0.5Sn0.5,3.665426254272461,7.175
4382,Fe0.03Nb0.25Ti0.72,5.16844367980957,8.5
11907,Sr0.35La1.65Cu1O4,27.89407730102539,26.0
3954,Dy1Ni1.99Co0.02B2C1,5.352550506591797,3.1
10197,O0.86Ti1,1.5390663146972656,0.47
2262,Bi2Sr2Ca1Cu1.1Li0.9O,98.44462585449219,82.8
1356,Bi1.5Pb0.52Sr1.63Ba0.29Ca2.04Cu3O,114.373046875,109.6
2258,Bi2Sr2Ca1Cu0.2Au1.8O,35.767822265625,70.1
3261,Ce0.987Yb0.013Co1In5,1.0948104858398438,2.13
2900,Ca1.7Na0.3Cu1Br1Cl1O2,17.343393325805664,23.5
9282,Nb1Ba2Cu2.93Ga0.07O7,65.21039581298828,52.0
7282,La1.8Sr0.2Cu1Cl0.2O3.8,16.30633544921875,32.0
11632,Sm1Ba2Cu3O6.941,80.76014709472656,90.7
13619,Y0.8Ca0.2Ba1.85Nd0.15Cu3O,82.96626281738281,83.0
15237,Y2Br1.5Cl0.5C2,5.54656982421875,4.4
4935,Gd1Ba2Cu2.98Zn0.02O7,87.55864715576172,86.15
14192,Y1Ba1Sr1Cu2.9Sn0.1O7.001,64.80003356933594,68.6
13894,Y0.9Pr0.1Ba2Cu3O6.65,73.90299987792969,56.1
4820,Gd0.8Pr0.1Ca0.1Ba2Cu3O,80.06195068359375,78.4
8232,Lu2Ir2.91Rh0.09Si5,4.377031326293945,3.8
3175,Cd0.3Hg0.7,3.0453147888183594,1.7
14484,Y1Ba2Cu2.91Zn0.09O6.93,39.9530029296875,55.0
1629,Bi1.8Sr2Ca1Cu2Li0.4O,98.95706176757812,94.1
15538,Zr62.4Ti15.6Ni22,2.783353805541992,3.215
8415,Mg0.9Zn0.1C1Ni3,3.3442020416259766,4.5
4232,Eu0.8Ca0.2Ba2Cu3O,78.77946472167969,80.1
9135,Nb0.747Al0.239Si0.014,17.977781295776367,18.0
5238,Hg0.5Bi0.5Sr0.5La0.5Cu1O5,10.718217849731445,27.0
15024,Y1La0.2Ba1.8Cu3O7.49,83.42972564697266,90.4
4195,Eu0.01La0.99,2.9955501556396484,3.79
14763,Y1Ba2Cu3.938Zn0.062O8,29.665813446044922,47.0
2868,Ca0.8La0.2Fe2As2,38.02473831176758,40.0
6733,La1.715Nd0.125Sr0.16Cu1O4,23.11113739013672,35.0
9270,Nb1.02Se2,3.4912185668945312,6.75
13505,Y0.7La0.3Ba2Cu3O6.92,80.91133117675781,83.0
9794,Nd0.95La0.9Ce0.15Cu1O4,15.794540405273438,20.2
13241,Y0.3Ba0.7Cu1O3,101.81816101074219,95.5
12495,Tl0.5Ba2Ca2Cu3O10,121.81292724609375,112.0
11469,Si0.3V0.7,12.938161849975586,16.95
13758,Y0.95Ca0.05Ba2Cu2.88Zn0.12O,21.137710571289062,33.9
14060,Y1Ba1.875La0.125Cu3.5O7.5,58.5013427734375,64.0
9156,Nb0.75Au0.175Pt0.075,9.421218872070312,12.85
11736,Sn0.005V0.995,2.371042251586914,4.57
14926,Y1Ba2Cu3O6.821,79.61328125,91.1
13135,V3Ga0.5Sn0.5,8.263395309448242,5.6
13935,Y1.5Ba1.5Cu3O,95.31571960449219,90.0
153,Al0.95Be0.05Nb3,17.31942367553711,19.6
5918,In0.5La3Tl0.5,7.383829116821289,8.9
12706,Tl1Ba2Sr1Ca2Cu3O9,119.28569030761719,92.0
6166,Ir1,0.8129463195800781,0.09133333
11220,Rh41Zr59,4.469272613525391,2.44
11494,Sm0.2Pr0.3Ca0.5Ba2Cu3O7,72.81412506103516,98.0
8802,Mo6S6I2,4.970563888549805,9.466666
1258,Bi0.6Sn0.4,4.417659759521484,7.0
14604,Y1Ba2Cu2.961Zn0.039O6.7,45.68572235107422,38.0
9367,Nb2.859V0.141Al1,17.04911231994629,17.2
14720,Y1Ba2Cu2.9Ni0.1O6.92,62.67536926269531,80.5
9825,Nd1.09La0.8Ce0.11Cu1O4,17.829315185546875,24.0
14475,Y1Ba2Cu2.91Zn0.09O6.6,30.84340476989746,6.0
11788,Sn0.756Ge0.084In0.16Te1,1.6996212005615234,2.32
13067,V0.75Si0.125Al0.125,13.040904998779297,10.4
10436,Pb0.7V0.3Sr2Ca0.7Er0.3Cu2O,68.37142944335938,58.8
12942,Tm0.8Pr0.2Ba2Cu3O6.95,85.1089096069336,77.9
5283,Hg0.6Pb0.4Ba2Ca2Cu3O8.4,133.98770141601562,120.0
477,B3Re7,4.269460678100586,3.19
11410,Sb2Zr3,2.3417739868164062,1.74
13525,Y0.7Pr0.3Ba2Cu3O6.98,38.72359085083008,57.4
14013,Y1Ba1.6La0.4Cu3O7.083,41.885372161865234,49.4
1740,Bi1Pd1Se1,3.112516403198242,1.0
6172,Ir1Mo3,5.195655822753906,8.031
7875,La3Ca0.5Cd0.5Ba3Cu7O16.375,56.205657958984375,59.0
7318,La1.931Sr0.069Cu1O4,26.87873077392578,12.0
4839,Gd0.96Ca0.04Ba1Sr1Cu3O6.9138,40.55182647705078,71.0
14138,Y1Ba1.9Cu2.9Co0.1O7.02,75.39982604980469,89.0
11411,Sb3Zr5,2.3730239868164062,2.25
14817,Y1Ba2Cu3FO,58.72090530395508,92.0
7106,La1.85Sr0.15Cu0.995Ni0.005O4,28.942096710205078,33.5025
11251,Ru0.6Nb0.4Sr2Gd1.5Ce0.5Cu2O10,27.654884338378906,27.0
1550,Bi1.7Pb0.3Sr2Ca2Cu3O10,106.34709167480469,106.5
9884,Nd1.4Pr0.1Ce0.5Sr2Cu2Nb1O10,13.352729797363281,17.2
8471,Mg1B1.9C0.1,34.07038879394531,32.843636
6013,Ir0.1Zr0.9,4.690296173095703,5.5
14393,Y1Ba2Cu2.85Ni0.15O6.97,65.37533569335938,77.2
4417,Fe0.5Ba2Y1Cu2.5O7,46.68363952636719,73.0
5853,Ho1Rh2Ir2B4,2.8676280975341797,6.35
11939,Sr0.7Ca0.3Cu1O2,93.02192687988281,104.5
2767,Ca0.2La0.8Ba1.55La0.45Cu3O7.16,43.90583801269531,68.0
10441,Pb0.8Cd0.2Sr2Y0.5Ca0.5Cu2O,23.524477005004883,22.5
3947,Dy1Fe1As1O0.85,47.31684112548828,51.0
11691,Sm1Fe1As1F0.12O0.88,36.69081497192383,33.4625
8214,Lu1Rh1.2Sn4,2.050844192504883,4.0
9365,Nb2.7V0.3Sn1,16.31334114074707,15.9
10692,Pd2Hf0.5Y0.5Al1,2.132476806640625,2.9
10190,Ni36.5Zr63.5,2.5706844329833984,2.44
4233,Eu0.8Pr0.2Ba2Cu3O6.7,66.67790222167969,65.0
14399,Y1Ba2Cu2.85Zn0.114Ga0.036O7,61.253387451171875,40.2
12959,Tm1Ba1Sr1Cu3O6.94,77.38566589355469,70.0
12595,Tl0.8Hg0.2Ba2Ca1.9Sm0.1Cu3O9,112.61161804199219,97.9
5113,H0.995Pd1,9.260051727294922,9.275
3417,Ce1Pt0.1Ru1.9,2.380542755126953,4.08
14232,Y1Ba2Ca2.85Fe0.15S0.15O,40.04203796386719,61.4
15326,Yb0.6Lu0.4Ba2Cu3O6.92,97.3846206665039,89.7
447,B2.6Nb1,5.427663803100586,10.9
11018,Rb0.14W1O3,2.8358116149902344,5.1
12500,Tl0.5Ba2Ca3Cu2Zn2.5O12,130.76113891601562,119.8
14677,Y1Ba2Cu2.98Ni0.02O7,90.41738891601562,91.6
15158,Y1Sr2Cu2.75Re0.25O7.3,38.55324172973633,49.0
10440,Pb0.89Tl0.11,6.599523544311523,6.88
14771,Y1Ba2Cu3.96Co0.04O8,63.10768127441406,62.966667
4442,Fe0.99Ni0.01Se0.3Te0.7,10.163610458374023,9.5
4163,Er1Ni1.97Co0.06B2C1,6.161334991455078,6.6
2876,Ca0.941Pr0.059Fe2As2,41.161476135253906,28.9
14325,Y1Ba2Cu2.7Ga0.3O7,69.63887023925781,53.566666
13781,Y0.95K0.05Ba2Cu3O6.6,93.29928588867188,89.4
4701,Ga1Sr2Y0.7Ca0.3Cu2O7,28.533329010009766,30.0
15111,Y1Re0.15Ba2Cu2.85O7.17,86.14640045166016,91.0
14336,Y1Ba2Cu2.7Zn0.3O7,30.899423599243164,23.0
8500,Mg1C1Ni2.967Ru0.033,3.6458873748779297,6.1
4804,Gd0.7Pr0.2Ca0.1Ba2Cu3O7,64.71134948730469,64.4
7844,La2Cu1O4.047,36.20122146606445,29.7
9584,Nb3Sn0.2Ga0.8,16.26675033569336,13.1
12480,Tl0.5Ba2Ca1Be2Cu4.5O9.948,125.50544738769531,110.0
9731,Nd0.4Ce0.83Co1In5,0.7965965270996094,0.74
12921,Tl2HgBa2Ca2Cu3O10,93.88084411621094,118.5
4579,Fe2As2Ca5Sc2Ti2O10,35.888511657714844,36.0
3644,Cu0.025V0.975,4.194581985473633,4.45
7521,La1Fe0.9Ir0.1As1O1,9.176229476928711,10.9
9081,Nb0.5Sb0.25Ti0.25,2.5689964294433594,3.05
10236,Os0.232Re0.768,2.506551742553711,1.67
4314,Eu1Ba2Cu2.9Ga0.1O6.74,72.13471984863281,52.0
3259,Ce0.97La0.03Ru2,4.156976699829102,6.17
5454,Hg0.92Ba2.05Cu1.03O4.058,85.53959655761719,92.1
3418,Ce1Pt0.2Ru1.8,2.510110855102539,3.4
13392,Y0.6Pr0.4Ba0.8Sr1.2Cu3O6.89,42.979801177978516,49.0
11967,Sr0.95La0.05Cu1O2.01,50.80946350097656,42.4
8284,Lu5Rh4Ge10,2.7091808319091797,2.79
1944,Bi2Sr1.5Gd0.5Ca1Cu2O8,19.477920532226562,21.6
1109,BaKBi1O3,22.242033004760742,30.675
5992,Ir0.036Ru0.964,0.39621734619140625,0.41
7990,Li0.98Fe1.02As1,15.854352951049805,4.61
797,Ba1Cu0.5Si1.5,2.6093902587890625,2.53
2875,Ca0.92La0.08Fe8.6Pd4.2As18,10.737358093261719,13.5
13084,V1N1,3.391885757446289,8.95
5065,H0.12Ta0.88,2.605775833129883,2.81
5841,Ho1Ni1.993Co0.014B2C1,6.820684432983398,5.0
2844,Ca0.84La0.16Fe1As1.99P0.01,37.02420425415039,41.0
7814,La2.9889Gd0.0111In1,4.020637512207031,7.92
1871,Bi2Gd0.5Ca2.5Cu2O,49.2886848449707,28.5
13178,V50Ti45Mo5,4.706052780151367,6.9
14441,Y1Ba2Cu2.8Fe0.2O,47.67608642578125,61.5
1750,Bi1Sr0.65Nd0.35Cu1O,12.79362678527832,10.21
15126,Y1Ru3.5Si2,2.520292282104492,3.51
7251,La1.8Sr0.2Cu0.65Ni0.35O4,15.593088150024414,8.0
395,B0.03C0.51Mo0.47,10.816648483276367,12.5
11199,Rh1Se1.75,3.4995594024658203,6.0
13396,Y0.6Pr0.4Ba1.8Sr0.2Cu3O6.85,32.52011489868164,47.0
6133,Ir0.95Pd0.05Te2,3.0468807220458984,2.5
150,Al0.77Ge0.23Nb3,19.279861450195312,20.75
12695,Tl1Ba2Ca1.9Na0.1Cu3O9,114.3504638671875,106.01
11064,Rb1Os1O6,3.627574920654297,6.3
4504,Fe1Se0.492Te0.328,10.613983154296875,12.7
243,As0.5Ni0.06Pd0.44,1.6760692596435547,1.39
5439,Hg0.8Ti0.2Sr2Ca0.6Y0.4Cu2O6,71.03079986572266,53.75
8627,Mo0.55Pt0.05Re0.4,10.606315612792969,10.2
6505,La0.98Nd0.02,2.955829620361328,3.77
13639,Y0.8Ca0.2Ba2Cu2.94Mg0.06O,68.66165161132812,72.3
1764,Bi2.02Sr1.82La0.15Cu1.02O6,15.062705993652344,11.0
2544,Bi8Sr6Ca6Cu9O33.912,86.15079498291016,85.0
616,Ba0.66K0.34Fe1.8Co0.2As2,17.336668014526367,19.0
3285,Ce1Bi1S2O1,1.9388809204101562,2.3
6744,La1.735Nd0.15Sr0.115Cu1O4,20.055709838867188,16.5
6262,K0.8Fe1.933Mn0.067Se2,26.831275939941406,32.0
2685,C1Nb2,8.712848663330078,9.1
14743,Y1Ba2Cu3.88Co0.12O8,52.225826263427734,37.45
5548,Hg1Ba2Ca14Cu15O,112.24124145507812,105.1
3887,Dy1Ba1.5Sr0.5Cu3O7,83.75932312011719,86.5
11308,Ru0.99Ti0.01Sr2Gd1Cu2O8,27.738008499145508,36.3
1316,Bi1.4Pb0.6Sr2Ca1.2Ga0.8Cu3O7,72.65280151367188,67.7
2878,Ca0.9Cd0.1La1Ba1Cu3O,77.70771789550781,76.7
6737,La1.71Sr0.29Cu0.94Ni0.06O4,18.526405334472656,30.4
4507,Fe1Se0.5S0.5,8.230030059814453,2.75
3937,Dy1Ba2Cu3O6.79,74.43714904785156,90.0
565,Ba0.595K0.405Bi1O3,27.760377883911133,31.2
11954,Sr0.88La0.12Cu1O1.97,39.380462646484375,42.4
11662,Sm1Fe0.96Ni0.04As1O1,18.389942169189453,7.5
6386,La0.77Sm0.1Sr0.13Fe1As1O1,17.69540023803711,18.0
3899,Dy1Ba2Cu2.7Fe0.3O6.96,63.11186981201172,10.0
9542,Nb3Rh0.3Pt0.7,3.973756790161133,7.4
8800,Mo6Pb1S7,9.913440704345703,14.0
269,Au0.05Zr0.95,2.9840526580810547,1.79
10235,Os0.1Zr0.9,3.4798583984375,5.17
180,Al1Gd0.003La3,3.7907352447509766,4.58
5976,In2Sb1Te2,3.0362091064453125,1.06
6269,K0.8Fe1.996Co0.004Se2,15.518829345703125,22.0
12449,Tl0.4Rb0.4Fe1.67Se2,31.223426818847656,31.8
9257,Nb0.9Pd0.1,2.762584686279297,3.42
5460,Hg0.92Ba2.05Cu1.03O4.103,85.52287292480469,63.6
10408,Pb0.6Cu0.4Sr1La1Cu1O5.19,29.241636276245117,25.1
444,B2.4Nb1,5.639900207519531,9.96
8001,Li1.12Ti1.88O4,11.033971786499023,9.9
6978,La1.84Sr0.16Cu0.99Co0.01O4,21.39055633544922,29.5
10827,Pr0.9Ce0.1Pt4Ge12,3.1566085815429688,4.11
9748,Nd0.74Gd1.11Ce0.15Cu1O4,6.248893737792969,12.0
8750,Mo1Sr2Y1Cu2O7,11.627462387084961,25.0
10549,Pb2Cu0.9La1.1Cu2O7.42,14.290628433227539,18.1
10035,Nd1Ba2Cu3O6.82,78.09550476074219,95.0
8595,Mo0.2Nb0.2Re0.6,7.204120635986328,7.6
11829,Sn0.956In0.044Te1,0.9435348510742188,1.017
3597,Cr1Ti3,0.799957275390625,3.7
1609,Bi1.8Pb0.2Sr2Ca2In0.3Cu3O,99.51737976074219,81.0
15469,Zr1P1.5Se0.5,5.556385040283203,5.76
3028,Ca1Fe1.874Co0.126As2,19.079696655273438,14.8
13111,V2.865Fe0.135Ga1,10.3624267578125,10.1
2541,Bi8Sr5Ca7Cu9O34.94,86.03981018066406,74.4
8998,Nb0.05Ta0.95,3.8251075744628906,4.45
9232,Nb0.92Ti0.08N0.93,17.74738311767578,15.2
12892,Tl2Ba2Ca4Cu5O14,122.9659423828125,124.0
12720,Tl1Sr1.3Nd0.7Ca1Cu2O7,84.92015075683594,81.0
12740,Tl1Sr1.6Cr0.4Cu1O5,76.12294006347656,48.0
4429,Fe0.95Zn0.05Se0.3Te0.7,11.426324844360352,13.5
9044,Nb0.33Ti0.67,7.588842391967773,9.3
997,Ba1Si2,2.8939151763916016,5.3
13437,Y0.75Ca0.25Ba1.8Nd0.2Cu3O,77.527587890625,81.5
10265,P0.2Si0.8V3,13.903579711914062,16.6
8297,Mg0.65Al0.175Li0.175B2,23.858827590942383,30.7
548,Ba0.511K0.489Fe1.772Co0.228As2,15.567100524902344,22.0
4767,Gd0.55Ca0.35Hf0.15Ba2Cu3O7.06,84.56168365478516,76.0
7214,La1.89Ba0.11Cu1O4,23.200843811035156,21.9
3945,Dy1Fe1As1F0.1O0.9,48.570411682128906,45.0
3678,Cu0.1Ta1S2,3.6136035919189453,2.71
8677,Mo0.8Pt0.2,4.251134872436523,4.56
4315,Eu1Ba2Cu2.9Zn0.1O7,29.084068298339844,47.4
4497,Fe1Se0.328Te0.492,10.81367301940918,13.8
168,Al0.9Li0.1,1.8536148071289062,1.29
3195,Cd1Mo6Se8,2.724781036376953,2.4
1361,Bi1.5Pb0.5Sr1.7La0.3Cu1O5.993,22.262157440185547,15.6
8345,Mg0.915Al0.085B2,33.5391960144043,32.4
1888,Bi2Pb0.25Sr1.75Ca1Cu2O8,83.64368438720703,77.0
12493,Tl0.5Ba2Ca2Cu3Cd0.5O10,123.53605651855469,93.0
8472,Mg1B2,26.354188919067383,33.0
4316,Eu1Ba2Cu3H0.09O,98.21913146972656,95.1
